name,dates,base,base_primary,country,region,type,anno,anno_refit,service,length_ft,cabins,berths,wc,price_eur,original_price_eur,discount,deposit_eur,yacht_id
Falcon 86 (ESTIA POSEIDON),13.06.2026 - 20.06.2026,"Salamina / Salamis Yachting Club, Grecia","Salamina / Salamis Yachting Club, Grecia",Greece,Athens / Saronic Gulf,Yacht a motore,2006,2021,Con equipaggio,87.0,4,10,4,37290.0,,,0.0,7413630550000103842
Bavaria 38 (Noelle),13.06.2026 - 20.06.2026,"Limenas Avdiron / Port of Avdira, Grecia","Limenas Avdiron / Port of Avdira, Grecia",Greece,North East Aegean,Barca a vela,2005,2018,Bareboat,40.0,3,6,1,1330.0,1900.0,"- 30,00 %",2000.0,5476280440000104931
Bavaria 39 Cruiser (Okeanos),13.06.2026 - 20.06.2026,"Kavala, Grecia","Kavala, Grecia",Greece,North East Aegean,Barca a vela,2007,,Bareboat,39.0,3,7 (6+1),2,1615.0,1900.0,"- 15,00 %",1500.0,3785721512603801
Sun Odyssey 42 i (Mesogeios),13.06.2026 - 20.06.2026,"Kavala, Grecia","Kavala, Grecia",Greece,North East Aegean,Barca a vela,2007,,Bareboat,42.0,3,8 (6+2),2,1828.0,2150.0,"- 15,00 %",1500.0,2836690863803801
Elan 45 (Roxani),13.06.2026 - 20.06.2026,"Porto Carras, Chalkidiki / Porto Carras, Grecia","Porto Carras, Chalkidiki / Porto Carras, Grecia",Greece,North East Aegean,Barca a vela,2002,,Con equipaggio,45.0,3,6,2,1850.0,,,0.0,5396579270000106692
Bavaria 46 (Chronos),13.06.2026 - 20.06.2026,"Limenas Avdiron / Port of Avdira, Grecia","Limenas Avdiron / Port of Avdira, Grecia",Greece,North East Aegean,Barca a vela,2006,,Bareboat,47.0,4,8,2,1920.0,2400.0,"- 20,00 %",2000.0,3408331930000104931
Bavaria 40 Cruiser (Deneb),13.06.2026 - 20.06.2026,"Kavala Marina, Grecia - Kavala, Grecia","Kavala Marina, Grecia",Greece,North East Aegean,Barca a vela,2013,,Bareboat,41.0,3,7 (6+1),2,1955.0,2300.0,"- 15,00 %",2500.0,6229886550000103801
Elan 40 (Ipsipili),13.06.2026 - 20.06.2026,"Kavala, Grecia","Kavala, Grecia",Greece,North East Aegean,Barca a vela,2004,,Bareboat,40.0,3,8,1,1980.0,,,2000.0,5424542890000106711
Sun Odyssey 49 (Lito),13.06.2026 - 20.06.2026,"Keramoti - Kavala / Keramoti, Grecia",Keramoti,Greece,North East Aegean,Barca a vela,2006,,Bareboat,49.0,4,10,4,2102.0,2335.0,"- 10,00 %",500.0,5746250811803582
Oceanis 43 (Errika),13.06.2026 - 20.06.2026,"Kavala, Grecia","Kavala, Grecia",Greece,North East Aegean,Barca a vela,2008,,Bareboat,42.0,4,8 +2,2,2160.0,2400.0,"- 10,00 %",2000.0,4291141387506111
Bavaria 40 (Okyrroy),13.06.2026 - 20.06.2026,"Kavala, Grecia","Kavala, Grecia",Greece,North East Aegean,Barca a vela,2009,,Bareboat,41.0,3,8,2,2200.0,,,2000.0,5424542450000106711
Bavaria 40 Cruiser (Paola),13.06.2026 - 20.06.2026,"Kavala Marina, Grecia","Kavala Marina, Grecia",Greece,North East Aegean,Barca a vela,2011,,Bareboat,41.0,3,8,2,2200.0,,,2000.0,2177824700000103657
Bavaria 44 (Calypso),13.06.2026 - 20.06.2026,"Keramoti - Kavala / Keramoti, Grecia",Keramoti,Greece,North East Aegean,Barca a vela,2002,,Bareboat,46.0,4,10,2,2300.0,2555.0,"- 10,00 %",500.0,1999816180000103582
Oceanis 46 (Pain Killer),13.06.2026 - 20.06.2026,"Kavala, Grecia","Kavala, Grecia",Greece,North East Aegean,Barca a vela,2009,,Bareboat,47.0,4,8,2,2321.0,2730.0,"- 15,00 %",2500.0,6228229710000103801
Sun Odyssey 439 (Triada),13.06.2026 - 20.06.2026,"Thessaloniki, Grecia","Thessaloniki, Grecia",Greece,North East Aegean,Barca a vela,2012,,Bareboat,44.0,4,10,2,2520.0,2800.0,"- 10,00 %",500.0,2064597650000103582
Bavaria Cruiser 45 (Rachelle),13.06.2026 - 20.06.2026,"Kavala Marina, Grecia","Kavala Marina, Grecia",Greece,North East Aegean,Barca a vela,2011,,Bareboat,45.0,4,9,3,2800.0,,,2500.0,7252664660000107910
Elan Impression 434 (Naias),13.06.2026 - 20.06.2026,"Kavala, Grecia","Kavala, Grecia",Greece,North East Aegean,Barca a vela,2007,,Bareboat,44.0,4,10,2,2850.0,,,2500.0,5424541870000106711
Dufour 430 (Ocean Wisper),13.06.2026 - 20.06.2026,"Limenas Avdiron / Port of Avdira, Grecia","Limenas Avdiron / Port of Avdira, Grecia",Greece,North East Aegean,Barca a vela,2020,,Bareboat,43.0,4,10,2,3115.0,4450.0,"- 30,00 %",2000.0,6131768050000104931
Bavaria Cruiser 46 (Sail la Vie),13.06.2026 - 20.06.2026,"Kavala, Grecia","Kavala, Grecia",Greece,North East Aegean,Barca a vela,2022,,Bareboat,45.0,4,9 (8+1),3,3267.0,3630.0,"- 10,00 %",2500.0,6217222930000107342
Oceanis 48 (Don Quixote),13.06.2026 - 20.06.2026,"Limenas Avdiron / Port of Avdira, Grecia","Limenas Avdiron / Port of Avdira, Grecia",Greece,North East Aegean,Barca a vela,2014,,Bareboat,48.0,5,10,3,3400.0,4250.0,"- 20,00 %",2000.0,4335481549604931
Lagoon 380 (Golf Charlie),13.06.2026 - 20.06.2026,"Kavala Marina, Grecia","Kavala Marina, Grecia",Greece,North East Aegean,Catamarano,2011,,Bareboat,38.0,6,10,2,3600.0,,,0.0,6524549500000107623
Sun Odyssey 509 (Aldebaran),13.06.2026 - 20.06.2026,"Kavala, Grecia","Kavala, Grecia",Greece,North East Aegean,Barca a vela,2012,,Bareboat,50.0,5,10,3,3610.0,3800.0,"- 5,00 %",2500.0,4532924530000106111
Oceanis 46.1 (Evgenia),13.06.2026 - 20.06.2026,"Keramoti - Kavala / Keramoti, Grecia - Volos, Platania / Platania Marina, Grecia",Keramoti,Greece,North East Aegean,Barca a vela,2023,,Bareboat,46.0,4,10,4,3870.0,4300.0,"- 10,00 %",500.0,5697540811803582
Bavaria Cruiser 56 (Agamemnon),13.06.2026 - 20.06.2026,"Kavala Marina, Grecia","Kavala Marina, Grecia",Greece,North East Aegean,Barca a vela,2015,,Con equipaggio,55.0,5,12,3,4900.0,,,4000.0,3501261376703657
Lagoon 400 (Excellent),13.06.2026 - 20.06.2026,"Ormos Panagias, Chalkidiki / Ormos Panagias, Grecia","Ormos Panagias, Chalkidiki / Ormos Panagias, Grecia",Greece,North East Aegean,Catamarano,2012,,Con equipaggio,39.0,6,10,4,5000.0,,,0.0,3871054290000105470
Bali 4.0 (Blue Dream II),13.06.2026 - 20.06.2026,"Keramoti - Kavala / Keramoti, Grecia",Keramoti,Greece,North East Aegean,Catamarano,2016,,Bareboat,40.0,6,10,4,5031.0,5590.0,"- 10,00 %",1000.0,1999835590000103582
Lavezzi 40 (Victoria),13.06.2026 - 20.06.2026,"Porto Carras, Chalkidiki / Porto Carras, Grecia","Porto Carras, Chalkidiki / Porto Carras, Grecia",Greece,North East Aegean,Catamarano,2007,,Con equipaggio,39.0,4,8 (for daily: 12),2,5490.0,,,1500.0,6342868720000106919
Bavaria 32 Cruiser (Star Chiara),13.06.2026 - 20.06.2026,"Krk / Punat / Marina Punat, Croazia","Krk / Punat / Marina Punat, Croazia",Croatia,Istria / Kvarner,Barca a vela,2012,,Bareboat,33.0,2,5 4 + 1,1,1094.0,1440.0,"- 24,00 %",2500.0,7515621680000104027
Oceanis 34 (Star Elisabeth),13.06.2026 - 20.06.2026,"Krk / Punat / Marina Punat, Croazia","Krk / Punat / Marina Punat, Croazia",Croatia,Istria / Kvarner,Barca a vela,2012,,Bareboat,34.0,3,7 6 + 1,1,1163.0,1530.0,"- 24,00 %",2000.0,7515598940000104027
Elan 333 (Brina),13.06.2026 - 20.06.2026,"Rabac, Croazia","Rabac, Croazia",Croatia,Istria / Kvarner,Barca a vela,2003,,Bareboat,34.0,2,4,1,1233.0,1450.0,"- 15,00 %",1200.0,2867127090000104305
Oceanis 30.1 (YODA),13.06.2026 - 20.06.2026,"Pomer / ACI Marina Pomer, Croazia","Pomer / ACI Marina Pomer, Croazia",Croatia,Istria / Kvarner,Barca a vela,2020,,Bareboat,31.0,2,6 (4+2),1,1260.0,1800.0,"- 30,00 %",1300.0,27397140722600172
Galeon Galia 630 (287670ML),13.06.2026 - 19.06.2026,"Mali Lošinj, Croazia","Mali Lošinj, Croazia",Croatia,Istria / Kvarner,Barca a motore,,,Bareboat,20.0,1,2,1,1400.0,,,0.0,4440171501306003
Invictus 200FX (1255ML),13.06.2026 - 19.06.2026,"Mali Lošinj, Croazia","Mali Lošinj, Croazia",Croatia,Istria / Kvarner,Barca a motore,2017,2025,Bareboat,20.0,,Cabine:,1,1400.0,,,0.0,4050821501306003
Galeon Galia 630 (253065ML),13.06.2026 - 19.06.2026,"Mali Lošinj, Croazia","Mali Lošinj, Croazia",Croatia,Istria / Kvarner,Barca a motore,2018,,Bareboat,21.0,1,2,1,1400.0,,,1000.0,4364718000000106003
Galeon Galia 630 (1239ML),13.06.2026 - 19.06.2026,"Mali Lošinj, Croazia","Mali Lošinj, Croazia",Croatia,Istria / Kvarner,Barca a motore,2019,,Bareboat,21.0,0,2,0,1400.0,,,1000.0,4364714410000106003
Barracuda 530 RIB (281744ML),13.06.2026 - 19.06.2026,"Mali Lošinj, Croazia","Mali Lošinj, Croazia",Croatia,Istria / Kvarner,Barca a motore,,,Bareboat,17.0,,Cabine:,,1400.0,,,0.0,3033711361006003
Bavaria 41 (SEAGOLL),13.06.2026 - 20.06.2026,"Krk / Punat / Marina Punat, Croazia","Krk / Punat / Marina Punat, Croazia",Croatia,Istria / Kvarner,Barca a vela,2003,,Bareboat,41.0,3,7,2,1453.0,1750.0,"- 17,00 %",1500.0,4022980105700126
Oceanis 38 (RUSALKA),13.06.2026 - 20.06.2026,"Pomer / ACI Marina Pomer, Croazia","Pomer / ACI Marina Pomer, Croazia",Croatia,Istria / Kvarner,Barca a vela,2016,,Bareboat,38.0,3,8 (6+2),2,1495.0,2300.0,"- 35,00 %",1300.0,16626930388600172
Orizzonti Andromeda (Andromeda),13.06.2026 - 19.06.2026,"Pula / Fažana, Croazia","Pula / Fažana, Croazia",Croatia,Istria / Kvarner,Barca a motore,2020,,Bareboat,19.0,0,0,0,1500.0,,,300.0,4682769870000106246
Orizzonti Andromeda (Andromeda),13.06.2026 - 19.06.2026,"Pula / Fažana, Croazia","Pula / Fažana, Croazia",Croatia,Istria / Kvarner,Barca a motore,2022,,Bareboat,19.0,0,0,0,1500.0,,,300.0,4682744320000106246
First 35 (Rhea),13.06.2026 - 20.06.2026,"Pula / Marina Polesana, Croazia","Pula / Marina Polesana, Croazia",Croatia,Istria / Kvarner,Barca a vela,2011,2017,Bareboat,35.0,2,6,1,1600.0,,,1500.0,4859359210000106364
Sun Odyssey 349 (Dorina),13.06.2026 - 20.06.2026,"Pula / Tehnomont Marina Veruda, Croazia","Pula / Tehnomont Marina Veruda, Croazia",Croatia,Istria / Kvarner,Barca a vela,2019,,Bareboat,34.0,2,4,1,1615.0,1900.0,"- 15,00 %",2500.0,10139840564100220
Oceanis 38.1 (SAILOR JUPITER),13.06.2026 - 20.06.2026,"Pomer / ACI Marina Pomer, Croazia","Pomer / ACI Marina Pomer, Croazia",Croatia,Istria / Kvarner,Barca a vela,2018,,Bareboat,37.0,3,8 (6+2),2,1645.0,2350.0,"- 30,00 %",1300.0,32605320722600172
Oceanis 41.1 (PORTERUSA),13.06.2026 - 20.06.2026,"Pomer / ACI Marina Pomer, Croazia","Pomer / ACI Marina Pomer, Croazia",Croatia,Istria / Kvarner,Barca a vela,2016,,Bareboat,41.0,3,8 (6+2),2,1650.0,2750.0,"- 40,00 %",1300.0,16628410388600172
Bavaria C38 (Valhalla),13.06.2026 - 20.06.2026,"Novi Vinodolski / Marina Novi, Croazia","Novi Vinodolski / Marina Novi, Croazia",Croatia,Istria / Kvarner,Barca a vela,2024,,Bareboat,39.0,3,8 (6+2),2,1673.0,2390.0,"- 30,00 %",1800.0,6634881257504613
Zodiac Medline 2 (Medline 2),13.06.2026 - 19.06.2026,"Krk / Punat / Marina Punat, Croazia","Krk / Punat / Marina Punat, Croazia",Croatia,Istria / Kvarner,Barca a motore,2003,2022,Bareboat,20.0,0,0,0,1680.0,,,500.0,6000415940000107179
Atlantic Marine Sun Cruiser 690 (275322ML),13.06.2026 - 19.06.2026,"Mali Lošinj, Croazia","Mali Lošinj, Croazia",Croatia,Istria / Kvarner,Barca a motore,2022,,Bareboat,23.0,1,2,1,1700.0,,,1000.0,4364708270000106003
Quicksilver 605 Sundeck (Quicksilver),13.06.2026 - 19.06.2026,"Pula / Fažana, Croazia","Pula / Fažana, Croazia",Croatia,Istria / Kvarner,Barca a motore,2019,,Bareboat,20.0,0,0,0,1780.0,,,300.0,4682754180000106246
First 35 (PSYCHE),13.06.2026 - 20.06.2026,"Pula / Trget Port, Croazia","Pula / Trget Port, Croazia",Croatia,Istria / Kvarner,Barca a vela,2011,,Bareboat,35.0,2,6 (4 + 2),1,1785.0,2100.0,"- 15,00 %",1500.0,5227988000000106605
Elan Impression 40 (ATLA),13.06.2026 - 20.06.2026,"Novi Vinodolski / Marina Novi, Croazia","Novi Vinodolski / Marina Novi, Croazia",Croatia,Istria / Kvarner,Barca a vela,2019,,Bareboat,39.0,3,8 (6+2),2,1785.0,2550.0,"- 30,00 %",1800.0,3784598330000104613
Sail boat (Calypsa),13.06.2026 - 19.06.2026,"Rovinj / ACI Marina Rovinj, Croazia","Rovinj / ACI Marina Rovinj, Croazia",Croatia,Istria / Kvarner,Barca a vela,1991,,Con equipaggio,45.0,4,10,2,1800.0,,,0.0,6444073450000107120
Oceanis 34.1 (Navicela),13.06.2026 - 20.06.2026,"Medulin / Marina Medulin, Croazia","Medulin / Marina Medulin, Croazia",Croatia,Istria / Kvarner,Barca a vela,2024,,Bareboat,35.0,3,8 (6+2),1,1836.0,2550.0,"- 28,00 %",2000.0,33226340848801058
Dufour 382 Grand Large (Fortuna),13.06.2026 - 20.06.2026,"Medulin / Marina Medulin, Croazia","Medulin / Marina Medulin, Croazia",Croatia,Istria / Kvarner,Barca a vela,2017,,Bareboat,37.0,3,8 (6+2),2,1836.0,2550.0,"- 28,00 %",2000.0,12533710419501058
Dufour 360 Grand Large (Draco),13.06.2026 - 20.06.2026,"Pula / Tehnomont Marina Veruda, Croazia","Pula / Tehnomont Marina Veruda, Croazia",Croatia,Istria / Kvarner,Barca a vela,2018,,Bareboat,34.0,3,8 (6+2),1,1853.0,2470.0,"- 25,00 %",2000.0,6257159220000107387
Bavaria 45 Cruiser (Star Doris),13.06.2026 - 20.06.2026,"Krk / Punat / Marina Punat, Croazia","Krk / Punat / Marina Punat, Croazia",Croatia,Istria / Kvarner,Barca a vela,2013,,Bareboat,47.0,5,8,3,1888.0,2484.0,"- 24,00 %",3500.0,7515414890000104027
Bavaria 39 Cruiser (Marja),13.06.2026 - 20.06.2026,"Pula / Trget Port, Croazia","Pula / Trget Port, Croazia",Croatia,Istria / Kvarner,Barca a vela,2007,,Bareboat,39.0,3,6,2,1900.0,,,1000.0,2961925730000104385
Dufour 382 Grand Large (Cetus),13.06.2026 - 20.06.2026,"Pula / Tehnomont Marina Veruda, Croazia","Pula / Tehnomont Marina Veruda, Croazia",Croatia,Istria / Kvarner,Barca a vela,2017,,Bareboat,37.0,3,8 (6+2),2,1988.0,2650.0,"- 25,00 %",2000.0,6257162340000107387
Leidi 660 (H3),13.06.2026 - 20.06.2026,"Pula / Tehnomont Marina Veruda, Croazia","Pula / Tehnomont Marina Veruda, Croazia",Croatia,Istria / Kvarner,Barca a motore,2017,,Bareboat,24.0,1,3 (2+1),1,1990.0,,,1000.0,1166330240000102737
Leidi 660 (H4),13.06.2026 - 20.06.2026,"Pula / Tehnomont Marina Veruda, Croazia","Pula / Tehnomont Marina Veruda, Croazia",Croatia,Istria / Kvarner,Barca a motore,2017,,Bareboat,24.0,1,3 (2+1),1,1990.0,,,1000.0,1166331340000102737
Sun Odyssey 419 (Star Gazer),13.06.2026 - 20.06.2026,"Pula / Marina Polesana, Croazia","Pula / Marina Polesana, Croazia",Croatia,Istria / Kvarner,Barca a vela,2018,,Bareboat,42.0,3,8,2,1992.0,2400.0,"- 17,00 %",2000.0,5817144300000106557
Bavaria 36 (Tamra),13.06.2026 - 20.06.2026,"Kraljevica / Port Porto Re, Croazia","Kraljevica / Port Porto Re, Croazia",Croatia,Istria / Kvarner,Barca a vela,2012,,Bareboat,37.0,3,8 (6+2),1,2000.0,,,300.0,2691640520000104090
Sun Odyssey 45 (My Lady),13.06.2026 - 19.06.2026,"Rijeka, Croazia","Rijeka, Croazia",Croatia,Istria / Kvarner,Barca a vela,2007,,Con equipaggio,45.0,4,8,2,2000.0,,,0.0,1587232450000103322
Dufour 382 Grand Large (Gangaro),13.06.2026 - 20.06.2026,"Medulin / Marina Medulin, Croazia","Medulin / Marina Medulin, Croazia",Croatia,Istria / Kvarner,Barca a vela,2016,,Bareboat,37.0,3,8 (6+2),2,2040.0,2550.0,"- 20,00 %",2000.0,9613540250601058
Bavaria 50 Cruiser (Star Isabella),13.06.2026 - 20.06.2026,"Krk / Punat / Marina Punat, Croazia","Krk / Punat / Marina Punat, Croazia",Croatia,Istria / Kvarner,Barca a vela,2012,,Bareboat,51.0,5,11,3,2044.0,2800.0,"- 27,00 %",3500.0,7512919080000104027
Oceanis 38.1 (Hydra),13.06.2026 - 20.06.2026,"Pula / Tehnomont Marina Veruda, Croazia","Pula / Tehnomont Marina Veruda, Croazia",Croatia,Istria / Kvarner,Barca a vela,2018,,Bareboat,38.0,3,8 (6+2),2,2063.0,2750.0,"- 25,00 %",2000.0,6257156700000107387
Viga Luxury 650 (Viga),13.06.2026 - 19.06.2026,"Pula / Fažana, Croazia","Pula / Fažana, Croazia",Croatia,Istria / Kvarner,Barca a motore,2024,,Bareboat,21.0,0,0,0,2140.0,,,500.0,5557558070000106246
Sun Odyssey 440 (Milky Way),13.06.2026 - 20.06.2026,"Pula / Marina Polesana, Croazia","Pula / Marina Polesana, Croazia",Croatia,Istria / Kvarner,Barca a vela,2019,,Bareboat,43.0,4,10,2,2158.0,2600.0,"- 17,00 %",2500.0,6330783940000106557
Leidi 660 (H2),13.06.2026 - 20.06.2026,"Pula / Tehnomont Marina Veruda, Croazia","Pula / Tehnomont Marina Veruda, Croazia",Croatia,Istria / Kvarner,Barca a motore,2025,,Bareboat,24.0,1,3 (2+1),1,2190.0,,,1000.0,6324560840502737
Leidi 660 (Bonaca),13.06.2026 - 20.06.2026,"Pula / Tehnomont Marina Veruda, Croazia","Pula / Tehnomont Marina Veruda, Croazia",Croatia,Istria / Kvarner,Barca a motore,2024,,Bareboat,24.0,1,3 (2+1),1,2190.0,,,1000.0,5486920840502737
Elan Impression 40 (Silente),13.06.2026 - 20.06.2026,"Rabac, Croazia","Rabac, Croazia",Croatia,Istria / Kvarner,Barca a vela,2015,,Bareboat,39.0,3,6,2,2213.0,2950.0,"- 25,00 %",2000.0,4674878210000104305
Atlantic Marine 670 (Atlantic Marine),13.06.2026 - 19.06.2026,"Pula / Fažana, Croazia","Pula / Fažana, Croazia",Croatia,Istria / Kvarner,Barca a motore,2023,,Bareboat,22.0,1,8,1,2340.0,,,500.0,5557466620000106246
Bavaria Cruiser 41 (Panda III),13.06.2026 - 20.06.2026,"Pula / Tehnomont Marina Veruda, Croazia","Pula / Tehnomont Marina Veruda, Croazia",Croatia,Istria / Kvarner,Barca a vela,2022,,Bareboat,41.0,3,7 (6+1),2,2345.0,3350.0,"- 30,00 %",2000.0,3510936600000103501
Oceanis 38.1 (Jana),13.06.2026 - 20.06.2026,"Pula / Tehnomont Marina Veruda, Croazia","Pula / Tehnomont Marina Veruda, Croazia",Croatia,Istria / Kvarner,Barca a vela,2023,,Bareboat,38.0,3,8 (6+2),2,2345.0,3350.0,"- 30,00 %",1800.0,4112911760000103501
Hanse 418 (Elba),13.06.2026 - 20.06.2026,"Medulin / Marina Medulin, Croazia","Medulin / Marina Medulin, Croazia",Croatia,Istria / Kvarner,Barca a vela,2018,,Bareboat,41.0,3,8 (6+2),2,2360.0,2950.0,"- 20,00 %",2000.0,15779620564401058
Hanse 418 (NIKE),13.06.2026 - 20.06.2026,"Novi Vinodolski / Marina Novi, Croazia","Novi Vinodolski / Marina Novi, Croazia",Croatia,Istria / Kvarner,Barca a vela,2023,,Bareboat,41.0,3,8,2,2380.0,3400.0,"- 30,00 %",2000.0,6180161640000104613
Elan Impression 35 (Aurora),13.06.2026 - 20.06.2026,"Pula / Marina Polesana, Croazia","Pula / Marina Polesana, Croazia",Croatia,Istria / Kvarner,Barca a vela,2018,,Bareboat,33.0,3,6 + 2,1,2400.0,,,2000.0,6558581590000106364
Merry Fisher 795 (MF 795),13.06.2026 - 19.06.2026,"Krk / Punat / Marina Punat, Croazia","Krk / Punat / Marina Punat, Croazia",Croatia,Istria / Kvarner,Barca a motore,2017,,Bareboat,26.0,1,4,1,2400.0,,,1000.0,4849590590000106360
Beneteau Flyer 8 SUNdeck (Beneteau 8),13.06.2026 - 19.06.2026,"Krk / Punat / Marina Punat, Croazia","Krk / Punat / Marina Punat, Croazia",Croatia,Istria / Kvarner,Barca a motore,2020,,Bareboat,26.0,1,2,0,2400.0,,,1000.0,4849590560000106360
Oceanis 40.1 (KOBE),13.06.2026 - 20.06.2026,"Pomer / ACI Marina Pomer, Croazia","Pomer / ACI Marina Pomer, Croazia",Croatia,Istria / Kvarner,Barca a vela,2024,,Bareboat,41.0,3,8 (6+2),2,2438.0,3750.0,"- 35,00 %",1600.0,51951670972900172
Bavaria 44 (Gin),13.06.2026 - 20.06.2026,"Krk / Punat / Marina Punat, Croazia","Krk / Punat / Marina Punat, Croazia",Croatia,Istria / Kvarner,Barca a vela,2003,2021,Bareboat,46.0,4,9,2,2450.0,,,1500.0,5998569610000107179
Hanse 458 (DELTA),13.06.2026 - 20.06.2026,"Novi Vinodolski / Marina Novi, Croazia","Novi Vinodolski / Marina Novi, Croazia",Croatia,Istria / Kvarner,Barca a vela,2019,,Bareboat,46.0,4,10 (8+2),3,2499.0,3570.0,"- 30,00 %",2500.0,3784631990000104613
Dehler 38 (Ship Happens),13.06.2026 - 20.06.2026,"Krk / Punat / Marina Punat, Croazia","Krk / Punat / Marina Punat, Croazia",Croatia,Istria / Kvarner,Barca a vela,2026,,Bareboat,40.0,3,7 6+1,1,2500.0,3571.0,"- 30,00 %",2500.0,7135551630000104027
Dehler 38 (Bubba Gump),13.06.2026 - 20.06.2026,"Krk / Punat / Marina Punat, Croazia","Krk / Punat / Marina Punat, Croazia",Croatia,Istria / Kvarner,Barca a vela,2024,,Bareboat,40.0,3,7 6+1,1,2500.0,3571.0,"- 30,00 %",2500.0,8923781174904027
Pacific Craft 750 Sun Cruiser (no name),13.06.2026 - 20.06.2026,"Pula / Tehnomont Marina Veruda, Croazia","Pula / Tehnomont Marina Veruda, Croazia",Croatia,Istria / Kvarner,Barca a motore,2022,,Bareboat,25.0,1,9,1,2500.0,,,500.0,3968536000000101869
Atlantic Marine Sun Cruiser 730 (Lady Blue),13.06.2026 - 20.06.2026,"Opatija / Marina Admiral, Croazia","Opatija / Marina Admiral, Croazia",Croatia,Istria / Kvarner,Barca a motore,2022,,Bareboat,23.0,1,1 1+1,1,2529.0,,,0.0,6611352390000107685
Dufour 412 Grand large (Apus),13.06.2026 - 20.06.2026,"Pula / Tehnomont Marina Veruda, Croazia","Pula / Tehnomont Marina Veruda, Croazia",Croatia,Istria / Kvarner,Barca a vela,2017,,Bareboat,42.0,3,8 (6+2),2,2550.0,3400.0,"- 25,00 %",3000.0,6257164560000107387
Oceanis 40.1 (Christine),13.06.2026 - 20.06.2026,"Pula / Tehnomont Marina Veruda, Croazia","Pula / Tehnomont Marina Veruda, Croazia",Croatia,Istria / Kvarner,Barca a vela,2022,,Bareboat,42.0,3,8 (6+2),2,2590.0,3700.0,"- 30,00 %",2000.0,3510916640000103501
Sun Odyssey 410 (Rosso Bianco),13.06.2026 - 20.06.2026,"Pula / Tehnomont Marina Veruda, Croazia","Pula / Tehnomont Marina Veruda, Croazia",Croatia,Istria / Kvarner,Barca a vela,2022,,Bareboat,41.0,3,6,2,2593.0,3050.0,"- 15,00 %",2500.0,17096780456900220
Oceanis 40.1 (DORY),13.06.2026 - 20.06.2026,"Pomer / ACI Marina Pomer, Croazia","Pomer / ACI Marina Pomer, Croazia",Croatia,Istria / Kvarner,Barca a vela,2024,,Bareboat,41.0,4,10 (8+2),2,2625.0,3750.0,"- 30,00 %",1600.0,54198880972900172
Dufour 430 (Fenera),13.06.2026 - 20.06.2026,"Medulin / Marina Medulin, Croazia","Medulin / Marina Medulin, Croazia",Croatia,Istria / Kvarner,Barca a vela,2019,,Bareboat,43.0,4,10 (8+2),2,2628.0,3650.0,"- 28,00 %",2000.0,20785840564401058
Merry Fisher 795 (Classic),13.06.2026 - 19.06.2026,"Opatija / Marina Admiral, Croazia","Opatija / Marina Admiral, Croazia",Croatia,Istria / Kvarner,Barca a motore,2019,,Bareboat,26.0,2,4,1,2629.0,,,0.0,6611371460000107685
Atlantic 750 Open (Atlantic Marine),13.06.2026 - 19.06.2026,"Pula / Fažana, Croazia","Pula / Fažana, Croazia",Croatia,Istria / Kvarner,Barca a motore,2021,,Bareboat,25.0,0,0,0,2655.0,,,500.0,4682718370000106246
Bavaria C42 (Ivana),13.06.2026 - 20.06.2026,"Pula / Tehnomont Marina Veruda, Croazia","Pula / Tehnomont Marina Veruda, Croazia",Croatia,Istria / Kvarner,Barca a vela,2024,,Bareboat,41.0,3,8 (6 + 2),2,2695.0,3850.0,"- 30,00 %",2000.0,5078873630000103501
Dufour 460 Grand Large (Cetina),13.06.2026 - 20.06.2026,"Medulin / Marina Medulin, Croazia","Medulin / Marina Medulin, Croazia",Croatia,Istria / Kvarner,Barca a vela,2018,,Bareboat,46.0,4,10 (8+2),4,2736.0,3800.0,"- 28,00 %",2000.0,16581660564401058
Dufour 460 Grand Large (Arba),13.06.2026 - 20.06.2026,"Medulin / Marina Medulin, Croazia","Medulin / Marina Medulin, Croazia",Croatia,Istria / Kvarner,Barca a vela,2018,,Bareboat,46.0,4,10 (8+2),4,2736.0,3800.0,"- 28,00 %",2000.0,16580800564401058
Oceanis 40.1 (Sali),13.06.2026 - 20.06.2026,"Medulin / Marina Medulin, Croazia","Medulin / Marina Medulin, Croazia",Croatia,Istria / Kvarner,Barca a vela,2023,,Bareboat,41.0,3,8 (6+2),2,2760.0,3450.0,"- 20,00 %",2000.0,29736621025001058
Oceanis 48 (Cheeky Lady),13.06.2026 - 20.06.2026,"Krk / Punat / Marina Punat, Croazia","Krk / Punat / Marina Punat, Croazia",Croatia,Istria / Kvarner,Barca a vela,2015,,Bareboat,48.0,5,11,3,2781.0,4450.0,"- 37,50 %",2000.0,3770482590000102542
Bavaria Cruiser 51 (Petra 2),13.06.2026 - 20.06.2026,"Krk / Punat / Marina Punat, Croazia","Krk / Punat / Marina Punat, Croazia",Croatia,Istria / Kvarner,Barca a vela,2015,,Bareboat,49.0,5,12,3,2781.0,4450.0,"- 37,50 %",2000.0,5344155310000102542
Sun Odyssey 440 (Ikarus),13.06.2026 - 20.06.2026,"Krk / Punat / Marina Punat, Croazia","Krk / Punat / Marina Punat, Croazia",Croatia,Istria / Kvarner,Barca a vela,2018,,Bareboat,44.0,3,6 (6 + 2),2,2812.0,3700.0,"- 24,00 %",2500.0,7213361250000104027
